STATION,NAME,DATE,DAPR,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,PPT_Inches
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/14/2018,3,0.45,,,0,0,66,39,58,0.45
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/15/2018,,,,0.14,0,0,75,55,60,0.14
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/16/2018,,,,0,0,0,76,48,61,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/17/2018,,,,0,0,0,83,56,59,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/18/2018,,,,0,0,0,71,49,55,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/19/2018,,,,0,0,0,78,51,55,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/20/2018,,,,0,0,0,78,45,55,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/21/2018,,,,0.04,0,0,66,45,51,0.04
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/22/2018,,,,0.3,0,0,57,50,53,0.3
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/23/2018,,,,0,0,0,71,49,60,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/24/2018,,,,0,0,0,80,60,70,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/25/2018,,,,0,0,0,87,63,74,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/26/2018,,,,0,0,0,88,61,70,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/27/2018,,,,0,0,0,94,63,70,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/28/2018,,,,0.09,0,0,96,65,70,0.09
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/29/2018,,,,0,0,0,96,61,71,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/30/2018,,,,0,0,0,93,68,70,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",5/31/2018,,,,0.81,0,0,73,66,67,0.81
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/1/2018,,,,0,0,0,83,61,63,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/2/2018,,,,0.29,0,0,78,50,60,0.29
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/3/2018,,,,0.03,0,0,62,52,60,0.03
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/4/2018,,,,0,0,0,65,45,59,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/5/2018,,,,0.28,0,0,80,52,56,0.28
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/6/2018,,,,0,0,0,73,47,60,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/7/2018,,,,0.08,0,0,74,54,64,0.08
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/8/2018,,,,0.05,0,0,81,47,60,0.05
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/9/2018,,,,0,0,0,70,56,70,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/10/2018,,,,0,0,0,77,60,70,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/11/2018,,,,0,0,0,77,56,64,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/12/2018,,,,0,0,0,78,64,65,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/13/2018,,,,0.16,0,0,78,62,64,0.16
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/14/2018,,,,0,0,0,79,52,67,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/15/2018,,,,1.42,0,0,79,59,62,1.42
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/16/2018,,,,0.68,0,0,75,60,70,0.68
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/17/2018,,,,0,0,0,89,64,70,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/18/2018,,,,2.08,0,0,92,70,73,2.08
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/19/2018,,,,0.13,0,0,81,58,59,0.13
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/20/2018,,,,0.12,0,0,67,58,64,0.12
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/21/2018,,,,0.06,0,0,74,61,63,0.06
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/22/2018,,,,0.01,0,0,72,56,62,0.01
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/23/2018,,,,0,0,0,77,52,60,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/24/2018,,,,0,0,0,81,58,60,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/25/2018,,,,0,0,0,81,52,62,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/26/2018,,,,0,0,0,76,61,64,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/27/2018,,,,0.09,0,0,70,62,62,0.09
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/28/2018,,,,0,0,0,80,59,72,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/29/2018,,,,0,0,0,85,68,74,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",6/30/2018,,,,0,0,0,94,68,75,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/1/2018,,,,0.1,0,0,94,61,75,0.1
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/2/2018,,,,0,0,0,87,61,66,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/3/2018,,,,0,0,0,88,64,73,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/4/2018,,,,0,0,0,87,69,72,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/5/2018,,,,0,0,0,95,66,74,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/6/2018,,,,0,0,0,86,52,66,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/7/2018,,,,0,0,0,80,53,60,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/8/2018,,,,0,0,0,83,54,60,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/9/2018,,,,0,0,0,88,53,72,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/10/2018,,,,0,0,0,91,59,71,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/11/2018,,,,0,0,0,85,60,69,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/12/2018,,,,0,0,0,87,65,67,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/13/2018,,,,0.06,0,0,88,67,72,0.06
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/14/2018,,,,0.05,0,0,85,69,70,0.05
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/15/2018,,,,0,0,0,86,66,70,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/16/2018,,,,0,0,0,90,66,69,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/17/2018,,,,0,0,0,83,54,66,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/18/2018,,,,0,0,0,80,58,65,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/19/2018,,,,0,0,0,83,60,61,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/20/2018,,,,0.3,0,0,81,61,67,0.3
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/21/2018,,,,2.75,0,0,69,63,65,2.75
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/22/2018,,,,0,0,0,77,62,65,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/23/2018,,,,0,0,0,79,58,67,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/24/2018,,,,0,0,0,84,59,69,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/25/2018,,,,0,0,0,82,56,65,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/26/2018,,,,0.54,0,0,84,59,61,0.54
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/27/2018,,,,0.04,0,0,70,55,59,0.04
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/28/2018,,,,0,0,0,73,51,59,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/29/2018,,,,0,0,0,73,53,60,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/30/2018,,,,0,0,0,80,51,64,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",7/31/2018,,,,0.13,0,0,80,55,65,0.13
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/1/2018,,,,0,0,0,81,59,69,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/2/2018,,,,0.62,0,0,83,58,61,0.62
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/3/2018,,,,0,0,0,71,54,60,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/4/2018,,,,0,0,0,76,54,76,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/5/2018,,,,0.18,0,0,86,67,70,0.18
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/6/2018,,,,0,0,0,86,66,67,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/7/2018,,,,0.03,0,0,80,59,65,0.03
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/8/2018,,,,0,0,0,75,58,65,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/9/2018,,,,0,0,0,83,65,71,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/10/2018,,,,0,0,0,85,68,71,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/11/2018,,,,0,0,0,84,58,70,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/12/2018,,,,0,0,0,87,61,70,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/13/2018,,,,0,0,0,88,58,70,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/14/2018,,,,0,0,0,89,62,69,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/15/2018,,,,0,0,0,89,64,71,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/16/2018,,,,0,0,0,86,68,70,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/17/2018,,,,0.02,0,0,82,66,69,0.02
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/18/2018,,,,0,0,0,83,62,70,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/19/2018,,,,0,0,0,80,56,60,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/20/2018,,,,0,0,0,83,56,67,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/21/2018,,,,1,0,0,74,64,65,1
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/22/2018,,,,0,0,0,70,49,55,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/23/2018,,,,0,0,0,77,52,61,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/24/2018,,,,0,0,0,79,61,64,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/25/2018,,,,0.16,0,0,66,61,61,0.16
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/26/2018,,,,0.02,0,0,78,58,68,0.02
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/27/2018,,,,1.75,0,0,80,58,68,1.75
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/28/2018,,,,1.58,0,0,83,66,72,1.58
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/29/2018,,,,1.75,0,0,83,55,56,1.75
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/30/2018,,,,0,0,0,70,50,57,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",8/31/2018,,,,0,0,0,71,50,68,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/1/2018,,,,0.03,0,0,80,68,68,0.03
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/2/2018,,,,0.18,0,0,78,64,68,0.18
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/3/2018,,,,0.87,0,0,75,61,68,0.87
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/4/2018,,,,1.16,0,0,70,68,68,1.16
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/5/2018,,,,0.78,0,0,86,61,69,0.78
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/6/2018,,,,0.03,0,0,73,49,55,0.03
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/7/2018,,,,0,0,0,70,48,55,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/8/2018,,,,0,0,0,67,49,67,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/9/2018,,,,0,0,0,69,48,67,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/10/2018,,,,0,0,0,69,41,51,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/11/2018,,,,0,0,0,73,50,59,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/12/2018,,,,0,0,0,78,57,62,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/13/2018,,,,0,0,0,82,57,62,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/14/2018,,,,0,0,0,79,59,64,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/15/2018,,,,0,0,0,84,62,69,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/16/2018,,,,0,0,0,86,60,69,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/17/2018,,,,0,0,0,82,60,69,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/18/2018,,,,0.29,0,0,90,59,59,0.29
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/19/2018,,,,0.04,0,0,71,59,60,0.04
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/20/2018,,,,0.41,0,0,62,59,60,0.41
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/21/2018,,,,1.12,0,0,74,60,61,1.12
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/22/2018,,,,0,0,0,68,40,63,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/23/2018,,,,0,0,0,63,37,63,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/24/2018,,,,0,0,0,70,46,56,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/25/2018,,,,0,0,0,73,56,62,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/26/2018,,,,0.8,0,0,66,43,46,0.8
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/27/2018,,,,0,0,0,66,43,50,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/28/2018,,,,0.03,0,0,66,45,46,0.03
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/29/2018,,,,0,0,0,54,40,46,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",9/30/2018,,,,0,0,0,46,30,42,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/1/2018,,,,0.07,0,0,47,42,44,0.07
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/2/2018,,,,0.82,0,0,53,44,48,0.82
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/3/2018,,,,0.03,0,0,60,48,60,0.03
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/4/2018,,,,0.6,0,0,82,37,39,0.6
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/5/2018,,,,0,0,0,62,39,43,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/6/2018,,,,0.21,0,0,49,43,48,0.21
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/7/2018,,,,0.02,0,0,52,43,52,0.02
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/8/2018,,,,0.39,0,0,53,39,53,0.39
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/9/2018,,,,0.22,0,0,70,53,65,0.22
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/10/2018,,,,0.8,0,0,75,56,61,0.8
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/11/2018,,,,0.61,0,0,69,37,37,0.61
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/12/2018,,,,0,0,0,40,33,33,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/13/2018,,,,0,0,0,36,26,36,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/14/2018,,,,0,0,0,51,32,36,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/15/2018,,,,0.21,1.1,1,44,26,32,0.21
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/16/2018,,,,0,0,0,39,31,37,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/17/2018,,,,0,0,0,56,36,36,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/18/2018,,,,0,0,0,49,25,28,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/19/2018,,,,0,0,0,60,28,50,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/20/2018,,,,0,0,0,54,44,44,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/21/2018,,,,0.1,0.5,0,45,24,27,0.1
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/22/2018,,,,0,0,0,49,24,30,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/23/2018,,,,0,0,0,61,30,31,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/24/2018,,,,0,0,0,52,28,34,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/25/2018,,,,0,0,0,52,34,35,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/26/2018,,,,0,0,0,54,35,39,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/27/2018,,,,0,0,0,50,37,46,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/28/2018,,,,0.03,0,0,46,41,46,0.03
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/29/2018,,,,0.22,0,0,46,38,38,0.22
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/30/2018,,,,0,0,0,45,38,43,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",10/31/2018,,,,0,0,0,55,34,34,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/1/2018,,,,0,0,0,55,29,34,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/2/2018,,,,0,0,0,49,26,32,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/3/2018,,,,0,0,0,44,30,34,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/4/2018,,,,0,0,0,46,34,38,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/5/2018,,,,1.57,0,0,49,34,38,1.57
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/6/2018,,,,0.32,0,0,45,38,41,0.32
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/7/2018,,,,0.08,0,0,44,30,30,0.08
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/8/2018,,,,0,0,0,34,26,27,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/9/2018,,,,0.03,0.5,0,33,23,23,0.03
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/10/2018,,,,0,0,0,28,14,26,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/11/2018,,,,0,0,0,26,23,26,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/12/2018,,,,0,0,0,32,14,23,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/13/2018,,,,0,0,0,25,14,15,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/14/2018,,,,0,0,0,22,8,15,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/15/2018,,,,0,0,0,32,15,26,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/16/2018,,,,0.01,0,0,41,26,34,0.01
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/17/2018,,,,0,0,0,34,16,29,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/18/2018,,,,0,0,0,29,9,29,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/19/2018,,,,0,0,0,31,9,23,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/20/2018,,,,0,0,0,29,20,20,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/21/2018,,,,0,0,0,29,20,23,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/22/2018,,,,0,0,0,28,23,23,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/23/2018,,,,0,0,0,35,23,31,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/24/2018,,,,0.02,0,0,47,31,35,0.02
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/25/2018,,,,0.12,0,0,41,35,35,0.12
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/26/2018,,,,0,0,0,35,23,26,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/27/2018,,,,0,0,0,26,13,16,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/28/2018,,,,0,0,0,20,8,12,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/29/2018,,,,0.07,0.8,1,26,12,24,0.07
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",11/30/2018,,,,0,0,0,30,24,29,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/1/2018,,,,0.05,0.5,1,32,28,32,0.05
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/2/2018,,,,0.47,3.1,3,34,27,32,0.47
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/3/2018,,,,0,0,3,33,25,26,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/4/2018,,,,0,0,3,28,22,23,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/5/2018,,,,0,0,2,28,20,21,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/6/2018,,,,0,0,2,31,16,19,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/7/2018,,,,0,0,2,21,4,7,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/8/2018,,,,0,0,2,18,2,18,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/9/2018,,,,0,0,2,23,11,20,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/10/2018,,,,0,0,2,29,9,15,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/11/2018,,,,0,0,1,23,11,18,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/12/2018,,,,0.01,0,2,32,18,32,0.01
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/13/2018,,,,0.09,1.8,4,33,30,30,0.09
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/14/2018,,,,0,0,4,33,25,25,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/15/2018,,,,0,0,4,36,20,33,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/16/2018,,,,0,0,3,42,11,30,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/17/2018,,,,0,0,3,41,22,23,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/18/2018,,,,0,0,2,33,13,24,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/19/2018,,,,0,0,2,41,24,34,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/20/2018,,,,0,0,2,40,34,35,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/21/2018,,,,0,0,2,37,28,28,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/22/2018,,,,0,0,2,33,23,28,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/23/2018,,,,0.01,0.2,2,28,22,28,0.01
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/24/2018,,,,0.01,0,2,32,24,25,0.01
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/25/2018,,,,0,0,2,25,15,25,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/26/2018,,,,0,0,2,29,17,29,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/27/2018,,,,0.35,0.4,2,34,29,32,0.35
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/28/2018,,,,0.49,0,0,45,32,32,0.49
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/29/2018,,,,0.02,0,0,44,20,23,0.02
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/30/2018,,,,0,0,0,23,18,23,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",12/31/2018,,,,0,0,0,32,16,23,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/1/2019,,,,0.35,4.5,4,30,14,24,0.35
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/2/2019,,,,0,0,4,24,3,24,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/3/2019,,,,0,0,4,24,17,18,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/4/2019,,,,0,0,3,37,15,24,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/5/2019,,,,0,0,3,41,22,33,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/6/2019,,,,0,0,2,45,21,33,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/7/2019,,,,0.66,0,1,33,17,33,0.66
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/8/2019,,,,0.31,0,0,42,33,33,0.31
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/9/2019,,,,0,0,0,36,13,13,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/10/2019,,,,0,0,0,17,11,12,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/11/2019,,,,0,0,0,23,12,18,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/12/2019,,,,0,0,0,27,16,22,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/13/2019,,,,0,0,0,31,22,24,0
USC00473405,"HANCOCK EXPERIMENTAL FARM, WI US",1/14/2019,,,,0,0,0,25,18,22,0
